"","airline","Date","CurrDate","n_day","wk_day","av_price","select"
"2669","Delta","11/28/2018","2018-11-28",0,"Wednesday",316.2,1
"2670","Delta","11/29/2018","2018-11-18",11,"Sunday",221.2,1
"2671","Delta","11/29/2018","2018-11-19",10,"Monday",221.2,1
"2672","Delta","11/29/2018","2018-11-20",9,"Tuesday",226.2,1
"2673","Delta","11/29/2018","2018-11-22",7,"Thursday",158.2,1
"2674","Delta","11/29/2018","2018-11-27",2,"Tuesday",218.2,1
"2675","Delta","11/30/2018","2018-11-18",12,"Sunday",229.8,1
"2676","Delta","11/30/2018","2018-11-19",11,"Monday",221.2,1
"2677","Delta","11/30/2018","2018-11-20",10,"Tuesday",226.2,1
"2678","Delta","11/30/2018","2018-11-22",8,"Thursday",158.2,1
"2679","Delta","12/01/2018","2018-11-18",13,"Sunday",221.2,1
"2680","Delta","12/01/2018","2018-11-20",11,"Tuesday",226.2,1
"2681","Delta","12/01/2018","2018-11-23",8,"Friday",158.2,1
"2682","Delta","12/01/2018","2018-11-29",2,"Thursday",218.2,1
"2683","Delta","12/02/2018","2018-11-18",14,"Sunday",173.2,1
"2684","Delta","12/02/2018","2018-11-22",10,"Thursday",158.2,1
"2685","Delta","12/02/2018","2018-11-23",9,"Friday",158.2,1
"2686","Delta","12/02/2018","2018-11-24",8,"Saturday",158.2,1
"2687","Delta","12/02/2018","2018-11-25",7,"Sunday",158.2,1
"2688","Delta","12/02/2018","2018-11-26",6,"Monday",158.2,1
"2689","Delta","12/02/2018","2018-11-29",3,"Thursday",218.2,1
"2690","Delta","12/03/2018","2018-11-18",15,"Sunday",173.2,1
"2691","Delta","12/03/2018","2018-11-19",14,"Monday",173.2,1
"2692","Delta","12/03/2018","2018-11-21",12,"Wednesday",226.2,1
"2693","Delta","12/03/2018","2018-11-22",11,"Thursday",158.2,1
"2694","Delta","12/03/2018","2018-11-23",10,"Friday",158.2,1
"2695","Delta","12/03/2018","2018-11-24",9,"Saturday",158.2,1
"2696","Delta","12/03/2018","2018-11-25",8,"Sunday",158.2,1
"2697","Delta","12/03/2018","2018-11-26",7,"Monday",158.2,1
"2698","Delta","12/03/2018","2018-11-27",6,"Tuesday",158.2,1
"2699","Delta","12/03/2018","2018-11-29",4,"Thursday",218.2,1
"2700","Delta","12/04/2018","2018-11-20",14,"Tuesday",178.2,1
"2701","Delta","12/04/2018","2018-11-21",13,"Wednesday",158.2,1
"2702","Delta","12/04/2018","2018-11-24",10,"Saturday",158.2,1
"2703","Delta","12/04/2018","2018-11-25",9,"Sunday",158.2,1
"2704","Delta","12/04/2018","2018-11-26",8,"Monday",158.2,1
"2705","Delta","12/04/2018","2018-11-27",7,"Tuesday",158.2,1
"2706","Delta","12/04/2018","2018-11-29",5,"Thursday",218.2,1
"2707","Delta","12/04/2018","2018-12-01",3,"Saturday",218.2,1
"2708","Delta","12/05/2018","2018-11-18",17,"Sunday",173.2,1
"2709","Delta","12/05/2018","2018-11-19",16,"Monday",173.2,1
"2710","Delta","12/05/2018","2018-11-20",15,"Tuesday",178.2,1
"2711","Delta","12/05/2018","2018-11-21",14,"Wednesday",158.2,1
"2712","Delta","12/05/2018","2018-11-22",13,"Thursday",158.2,1
"2713","Delta","12/05/2018","2018-11-23",12,"Friday",158.2,1
"2714","Delta","12/05/2018","2018-11-25",10,"Sunday",158.2,1
"2715","Delta","12/05/2018","2018-11-26",9,"Monday",158.2,1
"2716","Delta","12/05/2018","2018-11-27",8,"Tuesday",158.2,1
"2717","Delta","12/05/2018","2018-11-28",7,"Wednesday",158.2,1
"2718","Delta","12/05/2018","2018-11-29",6,"Thursday",158.2,1
"2719","Delta","12/06/2018","2018-11-20",16,"Tuesday",178.2,1
"2720","Delta","12/06/2018","2018-11-21",15,"Wednesday",158.2,1
"2721","Delta","12/06/2018","2018-11-22",14,"Thursday",158.2,1
"2722","Delta","12/06/2018","2018-11-23",13,"Friday",158.2,1
"2723","Delta","12/06/2018","2018-11-25",11,"Sunday",158.2,1
"2724","Delta","12/06/2018","2018-11-26",10,"Monday",158.2,1
"2725","Delta","12/06/2018","2018-11-27",9,"Tuesday",158.2,1
"2726","Delta","12/06/2018","2018-11-28",8,"Wednesday",158.2,1
"2727","Delta","12/06/2018","2018-11-29",7,"Thursday",158.2,1
"2728","Delta","12/06/2018","2018-11-30",6,"Friday",158.2,1
"2729","Delta","12/06/2018","2018-12-01",5,"Saturday",168.21,1
"2730","Delta","12/07/2018","2018-11-18",19,"Sunday",346.4,1
"2731","Delta","12/07/2018","2018-11-19",18,"Monday",173.2,1
"2732","Delta","12/07/2018","2018-11-20",17,"Tuesday",178.2,1
"2733","Delta","12/07/2018","2018-11-21",16,"Wednesday",158.2,1
"2734","Delta","12/07/2018","2018-11-22",15,"Thursday",158.2,1
"2735","Delta","12/07/2018","2018-11-23",14,"Friday",158.2,1
"2736","Delta","12/07/2018","2018-11-24",13,"Saturday",158.2,1
"2737","Delta","12/07/2018","2018-11-25",12,"Sunday",158.2,1
"2738","Delta","12/07/2018","2018-11-26",11,"Monday",346.91,1
"2739","Delta","12/07/2018","2018-11-27",10,"Tuesday",158.2,1
"2740","Delta","12/07/2018","2018-11-30",7,"Friday",158.2,1
"2741","Delta","12/07/2018","2018-12-01",6,"Saturday",218.2,1
"2742","Delta","12/08/2018","2018-11-20",18,"Tuesday",178.2,1
"2743","Delta","12/08/2018","2018-11-21",17,"Wednesday",158.2,1
"2744","Delta","12/08/2018","2018-11-22",16,"Thursday",158.2,1
"2745","Delta","12/08/2018","2018-11-23",15,"Friday",158.2,1
"2746","Delta","12/08/2018","2018-11-24",14,"Saturday",158.2,1
"2747","Delta","12/08/2018","2018-11-25",13,"Sunday",158.2,1
"2748","Delta","12/08/2018","2018-11-27",11,"Tuesday",158.2,1
"2749","Delta","12/08/2018","2018-11-28",10,"Wednesday",158.2,1
"2750","Delta","12/08/2018","2018-11-29",9,"Thursday",158.2,1
"2751","Delta","12/08/2018","2018-11-30",8,"Friday",158.2,1
"2752","Delta","12/09/2018","2018-11-19",20,"Monday",173.2,1
"2753","Delta","12/09/2018","2018-11-22",17,"Thursday",158.2,1
"2754","Delta","12/09/2018","2018-11-23",16,"Friday",158.2,1
"2755","Delta","12/09/2018","2018-11-24",15,"Saturday",158.2,1
"2756","Delta","12/09/2018","2018-11-25",14,"Sunday",158.2,1
"2757","Delta","12/09/2018","2018-11-26",13,"Monday",158.2,1
"2758","Delta","12/09/2018","2018-11-27",12,"Tuesday",158.2,1
"2759","Delta","12/09/2018","2018-11-28",11,"Wednesday",158.2,1
"2760","Delta","12/09/2018","2018-11-29",10,"Thursday",474.6,1
"2761","Delta","12/09/2018","2018-11-30",9,"Friday",158.2,1
"2762","Delta","12/09/2018","2018-12-01",8,"Saturday",158.2,1
"2763","Delta","12/10/2018","2018-11-18",22,"Sunday",136.2,1
"2764","Delta","12/10/2018","2018-11-19",21,"Monday",136.2,1
"2765","Delta","12/10/2018","2018-11-20",20,"Tuesday",136.2,1
"2766","Delta","12/10/2018","2018-11-21",19,"Wednesday",178.2,1
"2767","Delta","12/10/2018","2018-11-22",18,"Thursday",158.2,1
"2768","Delta","12/10/2018","2018-11-23",17,"Friday",158.2,1
"2769","Delta","12/10/2018","2018-11-24",16,"Saturday",158.2,1
"2770","Delta","12/10/2018","2018-11-26",14,"Monday",158.2,1
"2771","Delta","12/10/2018","2018-11-27",13,"Tuesday",158.2,1
"2772","Delta","12/10/2018","2018-11-29",11,"Thursday",158.2,1
"2773","Delta","12/10/2018","2018-12-01",9,"Saturday",158.2,1
"2774","Delta","12/11/2018","2018-11-18",23,"Sunday",118.2,1
"2775","Delta","12/11/2018","2018-11-19",22,"Monday",118.2,1
"2776","Delta","12/11/2018","2018-11-20",21,"Tuesday",118.2,1
"2777","Delta","12/11/2018","2018-11-22",19,"Thursday",158.2,1
"2778","Delta","12/11/2018","2018-11-23",18,"Friday",158.2,1
"2779","Delta","12/11/2018","2018-11-24",17,"Saturday",158.2,1
"2780","Delta","12/11/2018","2018-11-25",16,"Sunday",158.2,1
"2781","Delta","12/11/2018","2018-11-26",15,"Monday",158.2,1
"2782","Delta","12/11/2018","2018-11-27",14,"Tuesday",158.2,1
"2783","Delta","12/11/2018","2018-11-28",13,"Wednesday",158.2,1
"2784","Delta","12/11/2018","2018-11-29",12,"Thursday",158.2,1
"2785","Delta","12/11/2018","2018-11-30",11,"Friday",158.2,1
"2786","Delta","12/11/2018","2018-12-01",10,"Saturday",158.2,1
"2787","Delta","12/12/2018","2018-11-18",24,"Sunday",118.2,1
"2788","Delta","12/12/2018","2018-11-19",23,"Monday",118.2,1
"2789","Delta","12/12/2018","2018-11-20",22,"Tuesday",118.2,1
"2790","Delta","12/12/2018","2018-11-21",21,"Wednesday",118.2,1
"2791","Delta","12/12/2018","2018-11-22",20,"Thursday",118.2,1
"2792","Delta","12/12/2018","2018-11-23",19,"Friday",158.2,1
"2793","Delta","12/12/2018","2018-11-24",18,"Saturday",158.2,1
"2794","Delta","12/12/2018","2018-11-26",16,"Monday",158.2,1
"2795","Delta","12/12/2018","2018-11-27",15,"Tuesday",158.2,1
"2796","Delta","12/12/2018","2018-11-29",13,"Thursday",158.2,1
"2797","Delta","12/12/2018","2018-11-30",12,"Friday",158.2,1
"2798","Delta","12/12/2018","2018-12-01",11,"Saturday",158.2,1
"2799","Delta","12/13/2018","2018-11-18",25,"Sunday",136.2,1
"2800","Delta","12/13/2018","2018-11-19",24,"Monday",272.4,1
"2801","Delta","12/13/2018","2018-11-20",23,"Tuesday",282.4,1
"2802","Delta","12/13/2018","2018-11-21",22,"Wednesday",282.4,1
"2803","Delta","12/13/2018","2018-11-23",20,"Friday",158.2,1
"2804","Delta","12/13/2018","2018-11-24",19,"Saturday",158.2,1
"2805","Delta","12/13/2018","2018-11-25",18,"Sunday",158.2,1
"2806","Delta","12/13/2018","2018-11-26",17,"Monday",158.2,1
"2807","Delta","12/13/2018","2018-11-27",16,"Tuesday",158.2,1
"2808","Delta","12/13/2018","2018-11-28",15,"Wednesday",158.2,1
"2809","Delta","12/13/2018","2018-11-29",14,"Thursday",158.2,1
"2810","Delta","12/13/2018","2018-11-30",13,"Friday",158.2,1
"2811","Delta","12/13/2018","2018-12-01",12,"Saturday",158.2,1
"2812","Delta","12/14/2018","2018-11-18",26,"Sunday",136.2,1
"2813","Delta","12/14/2018","2018-11-19",25,"Monday",136.2,1
"2814","Delta","12/14/2018","2018-11-20",24,"Tuesday",141.2,1
"2815","Delta","12/14/2018","2018-11-21",23,"Wednesday",136.2,1
"2816","Delta","12/14/2018","2018-11-22",22,"Thursday",136.2,1
"2817","Delta","12/14/2018","2018-11-23",21,"Friday",158.2,1
"2818","Delta","12/14/2018","2018-11-24",20,"Saturday",158.2,1
"2819","Delta","12/14/2018","2018-11-25",19,"Sunday",158.2,1
"2820","Delta","12/14/2018","2018-11-26",18,"Monday",158.2,1
"2821","Delta","12/14/2018","2018-11-27",17,"Tuesday",166.8,1
"2822","Delta","12/14/2018","2018-11-30",14,"Friday",158.2,1
"2823","Delta","12/14/2018","2018-12-01",13,"Saturday",158.2,1
"2824","Delta","12/15/2018","2018-11-19",26,"Monday",158.2,1
"2825","Delta","12/15/2018","2018-11-21",24,"Wednesday",158.2,1
"2826","Delta","12/15/2018","2018-11-22",23,"Thursday",158.2,1
"2827","Delta","12/15/2018","2018-11-23",22,"Friday",158.2,1
"2828","Delta","12/15/2018","2018-11-24",21,"Saturday",316.4,1
"2829","Delta","12/15/2018","2018-11-25",20,"Sunday",173.2,1
"2830","Delta","12/15/2018","2018-11-26",19,"Monday",173.2,1
"2831","Delta","12/15/2018","2018-11-27",18,"Tuesday",198.2,1
"2832","Delta","12/15/2018","2018-11-30",15,"Friday",198.2,1
"2833","Delta","12/16/2018","2018-11-18",28,"Sunday",289.6,1
"2834","Delta","12/16/2018","2018-11-19",27,"Monday",144.8,1
"2835","Delta","12/16/2018","2018-11-20",26,"Tuesday",144.8,1
"2836","Delta","12/16/2018","2018-11-21",25,"Wednesday",141.2,1
"2837","Delta","12/16/2018","2018-11-24",22,"Saturday",136.2,1
"2838","Delta","12/16/2018","2018-11-25",21,"Sunday",144.8,1
"2839","Delta","12/16/2018","2018-11-26",20,"Monday",173.2,1
"2840","Delta","12/16/2018","2018-11-27",19,"Tuesday",173.2,1
"2841","Delta","12/16/2018","2018-11-28",18,"Wednesday",173.2,1
"2842","Delta","12/16/2018","2018-11-30",16,"Friday",173.2,1
"2843","Delta","12/16/2018","2018-12-01",15,"Saturday",346.4,1
"2844","Delta","12/17/2018","2018-11-18",29,"Sunday",144.8,1
"2845","Delta","12/17/2018","2018-11-19",28,"Monday",144.8,1
"2846","Delta","12/17/2018","2018-11-20",27,"Tuesday",282.4,1
"2847","Delta","12/17/2018","2018-11-21",26,"Wednesday",141.2,1
"2848","Delta","12/17/2018","2018-11-22",25,"Thursday",141.2,1
"2849","Delta","12/17/2018","2018-11-24",23,"Saturday",136.2,1
"2850","Delta","12/17/2018","2018-11-25",22,"Sunday",144.8,1
"2851","Delta","12/17/2018","2018-11-26",21,"Monday",144.8,1
"2852","Delta","12/17/2018","2018-11-27",20,"Tuesday",144.8,1
"2853","Delta","12/17/2018","2018-11-30",17,"Friday",181.8,1
"2854","Delta","12/17/2018","2018-12-01",16,"Saturday",181.8,1
"2855","Delta","12/18/2018","2018-11-19",29,"Monday",156.4,1
"2856","Delta","12/18/2018","2018-11-20",28,"Tuesday",156.4,1
"2857","Delta","12/18/2018","2018-11-21",27,"Wednesday",184.9,1
"2858","Delta","12/18/2018","2018-11-22",26,"Thursday",184.9,1
"2859","Delta","12/18/2018","2018-11-23",25,"Friday",156.4,1
"2860","Delta","12/18/2018","2018-11-24",24,"Saturday",156.4,1
"2861","Delta","12/18/2018","2018-11-25",23,"Sunday",156.4,1
"2862","Delta","12/18/2018","2018-11-26",22,"Monday",246.2,1
"2863","Delta","12/18/2018","2018-11-27",21,"Tuesday",156.4,1
"2864","Delta","12/18/2018","2018-11-28",20,"Wednesday",156.4,1
"2865","Delta","12/18/2018","2018-11-30",18,"Friday",181.8,1
"2866","Delta","12/18/2018","2018-12-01",17,"Saturday",181.8,1
"2867","Delta","12/19/2018","2018-11-18",31,"Sunday",308.8,1
"2868","Delta","12/19/2018","2018-11-19",30,"Monday",308.8,1
"2869","Delta","12/19/2018","2018-11-20",29,"Tuesday",313.8,1
"2870","Delta","12/19/2018","2018-11-21",28,"Wednesday",304.81,1
"2871","Delta","12/19/2018","2018-11-22",27,"Thursday",304.81,1
"2872","Delta","12/19/2018","2018-11-23",26,"Friday",304.81,1
"2873","Delta","12/19/2018","2018-11-24",25,"Saturday",304.81,1
"2874","Delta","12/19/2018","2018-11-25",24,"Sunday",364.8,1
"2875","Delta","12/19/2018","2018-11-26",23,"Monday",364.8,1
"2876","Delta","12/19/2018","2018-11-27",22,"Tuesday",304.81,1
"2877","Delta","12/19/2018","2018-11-28",21,"Wednesday",304.81,1
"2878","Delta","12/19/2018","2018-11-30",19,"Friday",304.81,1
"2879","Delta","12/19/2018","2018-12-01",18,"Saturday",308.8,1
"2880","Delta","12/20/2018","2018-11-18",32,"Sunday",404.8,1
"2881","Delta","12/20/2018","2018-11-19",31,"Monday",809.6,1
"2882","Delta","12/20/2018","2018-11-20",30,"Tuesday",409.8,1
"2883","Delta","12/20/2018","2018-11-21",29,"Wednesday",364.8,1
"2884","Delta","12/20/2018","2018-11-22",28,"Thursday",404.8,1
"2885","Delta","12/20/2018","2018-11-23",27,"Friday",404.8,1
"2886","Delta","12/20/2018","2018-11-25",25,"Sunday",404.8,1
"2887","Delta","12/20/2018","2018-11-26",24,"Monday",404.8,1
"2888","Delta","12/20/2018","2018-11-27",23,"Tuesday",404.8,1
"2889","Delta","12/20/2018","2018-11-28",22,"Wednesday",495.8,1
"2890","Delta","12/20/2018","2018-11-30",20,"Friday",495.8,1
"2891","Delta","12/21/2018","2018-11-18",33,"Sunday",487.2,1
"2892","Delta","12/21/2018","2018-11-19",32,"Monday",974.4,1
"2893","Delta","12/21/2018","2018-11-20",31,"Tuesday",492.2,1
"2894","Delta","12/21/2018","2018-11-21",30,"Wednesday",487.2,1
"2895","Delta","12/21/2018","2018-11-22",29,"Thursday",487.2,1
"2896","Delta","12/21/2018","2018-11-23",28,"Friday",487.2,1
"2897","Delta","12/22/2018","2018-11-19",33,"Monday",1054.4,1
"2898","Delta","12/22/2018","2018-11-20",32,"Tuesday",520.79,1
"2899","Delta","12/22/2018","2018-11-21",31,"Wednesday",515.8,1
"2900","Delta","12/22/2018","2018-11-22",30,"Thursday",1031.6,1
"2901","Delta","12/22/2018","2018-11-24",28,"Saturday",515.8,1
"2902","Delta","12/22/2018","2018-11-25",27,"Sunday",1031.6,1
"2903","Delta","12/22/2018","2018-11-26",26,"Monday",1031.6,1
"2904","Delta","12/22/2018","2018-11-27",25,"Tuesday",515.8,1
"2905","Delta","12/22/2018","2018-11-28",24,"Wednesday",515.8,1
"2906","Delta","12/22/2018","2018-11-29",23,"Thursday",515.8,1
"2907","Delta","12/22/2018","2018-11-30",22,"Friday",515.8,1
"2908","Delta","12/22/2018","2018-12-01",21,"Saturday",515.8,1
"2909","Delta","12/23/2018","2018-11-20",33,"Tuesday",409.8,1
"2910","Delta","12/23/2018","2018-11-21",32,"Wednesday",404.8,1
"2911","Delta","12/23/2018","2018-11-22",31,"Thursday",404.8,1
"2912","Delta","12/23/2018","2018-11-23",30,"Friday",404.8,1
"2913","Delta","12/23/2018","2018-11-24",29,"Saturday",467.4,1
"2914","Delta","12/23/2018","2018-11-25",28,"Sunday",404.8,1
"2915","Delta","12/23/2018","2018-11-26",27,"Monday",404.8,1
"2916","Delta","12/23/2018","2018-11-27",26,"Tuesday",462.4,1
"2917","Delta","12/23/2018","2018-11-28",25,"Wednesday",404.8,1
"2918","Delta","12/23/2018","2018-11-29",24,"Thursday",462.4,1
"2919","Delta","12/23/2018","2018-11-30",23,"Friday",462.4,1
"2920","Delta","12/23/2018","2018-12-01",22,"Saturday",918.8,1
"2921","Delta","12/24/2018","2018-11-18",36,"Sunday",364.8,1
"2922","Delta","12/24/2018","2018-11-19",35,"Monday",364.8,1
"2923","Delta","12/24/2018","2018-11-20",34,"Tuesday",369.8,1
"2924","Delta","12/24/2018","2018-11-21",33,"Wednesday",364.8,1
"2925","Delta","12/24/2018","2018-11-22",32,"Thursday",404.8,1
"2926","Delta","12/24/2018","2018-11-23",31,"Friday",364.8,1
"2927","Delta","12/24/2018","2018-11-24",30,"Saturday",364.8,1
"2928","Delta","12/24/2018","2018-11-25",29,"Sunday",729.6,1
"2929","Delta","12/24/2018","2018-11-26",28,"Monday",974.4,1
"2930","Delta","12/24/2018","2018-11-27",27,"Tuesday",364.8,1
"2931","Delta","12/24/2018","2018-11-28",26,"Wednesday",364.8,1
"2932","Delta","12/24/2018","2018-11-30",24,"Friday",404.8,1
"2933","Delta","12/24/2018","2018-12-01",23,"Saturday",364.8,1
"2934","Delta","12/25/2018","2018-11-20",35,"Tuesday",492.2,1
"2935","Delta","12/25/2018","2018-11-21",34,"Wednesday",487.2,1
"2936","Delta","12/25/2018","2018-11-23",32,"Friday",487.2,1
"2937","Delta","12/25/2018","2018-11-24",31,"Saturday",487.2,1
"2938","Delta","12/25/2018","2018-11-27",28,"Tuesday",487.2,1
"2939","Delta","12/25/2018","2018-11-28",27,"Wednesday",487.2,1
"2940","Delta","12/25/2018","2018-11-30",25,"Friday",487.2,1
"2941","Delta","12/25/2018","2018-12-01",24,"Saturday",495.8,1
"2942","Delta","12/26/2018","2018-11-20",36,"Tuesday",401.2,1
"2943","Delta","12/26/2018","2018-11-23",33,"Friday",396.2,1
"2944","Delta","12/26/2018","2018-11-24",32,"Saturday",396.2,1
"2945","Delta","12/26/2018","2018-11-27",29,"Tuesday",487.2,1
"2946","Delta","12/26/2018","2018-11-28",28,"Wednesday",487.2,1
"2947","Delta","12/26/2018","2018-11-29",27,"Thursday",396.2,1
"2948","Delta","12/26/2018","2018-11-30",26,"Friday",487.2,1
"2949","Delta","12/26/2018","2018-12-01",25,"Saturday",487.2,1
"2950","Delta","12/27/2018","2018-11-19",38,"Monday",507.2,1
"2951","Delta","12/27/2018","2018-11-20",37,"Tuesday",421.2,1
"2952","Delta","12/27/2018","2018-11-21",36,"Wednesday",416.2,1
"2953","Delta","12/27/2018","2018-11-22",35,"Thursday",416.2,1
"2954","Delta","12/27/2018","2018-11-23",34,"Friday",507.2,1
"2955","Delta","12/27/2018","2018-11-24",33,"Saturday",416.2,1
"2956","Delta","12/27/2018","2018-11-27",30,"Tuesday",416.2,1
"2957","Delta","12/27/2018","2018-11-28",29,"Wednesday",507.2,1
"2958","Delta","12/27/2018","2018-11-29",28,"Thursday",507.2,1
"2959","Delta","12/27/2018","2018-11-30",27,"Friday",507.2,1
"2960","Delta","12/27/2018","2018-12-01",26,"Saturday",507.2,1
"2961","Delta","12/28/2018","2018-11-20",38,"Tuesday",492.2,1
"2962","Delta","12/28/2018","2018-11-22",36,"Thursday",487.2,1
"2963","Delta","12/28/2018","2018-11-23",35,"Friday",487.2,1
"2964","Delta","12/28/2018","2018-11-24",34,"Saturday",487.2,1
"2965","Delta","12/28/2018","2018-11-25",33,"Sunday",487.2,1
"2966","Delta","12/28/2018","2018-11-27",31,"Tuesday",487.2,1
"2967","Delta","12/28/2018","2018-11-28",30,"Wednesday",487.2,1
"2968","Delta","12/28/2018","2018-11-29",29,"Thursday",487.2,1
"2969","Delta","12/28/2018","2018-11-30",28,"Friday",487.2,1
"2970","Delta","12/28/2018","2018-12-01",27,"Saturday",487.2,1
"2971","Delta","12/29/2018","2018-11-18",41,"Sunday",396.2,1
"2972","Delta","12/29/2018","2018-11-20",39,"Tuesday",401.2,1
"2973","Delta","12/29/2018","2018-11-21",38,"Wednesday",401.2,1
"2974","Delta","12/29/2018","2018-11-22",37,"Thursday",384.8,1
"2975","Delta","12/29/2018","2018-11-23",36,"Friday",384.8,1
"2976","Delta","12/29/2018","2018-11-24",35,"Saturday",416.2,1
"2977","Delta","12/29/2018","2018-11-25",34,"Sunday",416.2,1
"2978","Delta","12/29/2018","2018-11-26",33,"Monday",416.2,1
"2979","Delta","12/29/2018","2018-11-27",32,"Tuesday",416.2,1
"2980","Delta","12/29/2018","2018-11-28",31,"Wednesday",424.8,1
"2981","Delta","12/29/2018","2018-11-29",30,"Thursday",416.2,1
"2982","Delta","12/29/2018","2018-11-30",29,"Friday",416.2,1
"2983","Delta","12/30/2018","2018-11-18",42,"Sunday",364.8,1
"2984","Delta","12/30/2018","2018-11-19",41,"Monday",364.8,1
"2985","Delta","12/30/2018","2018-11-20",40,"Tuesday",369.8,1
"2986","Delta","12/30/2018","2018-11-22",38,"Thursday",384.8,1
"2987","Delta","12/30/2018","2018-11-23",37,"Friday",384.8,1
"2988","Delta","12/30/2018","2018-11-25",35,"Sunday",384.8,1
"2989","Delta","12/30/2018","2018-11-26",34,"Monday",384.8,1
"2990","Delta","12/30/2018","2018-11-27",33,"Tuesday",384.8,1
"2991","Delta","12/30/2018","2018-11-28",32,"Wednesday",424.8,1
"2992","Delta","12/30/2018","2018-11-29",31,"Thursday",424.8,1
"2993","Delta","12/30/2018","2018-11-30",30,"Friday",424.8,1
"2994","Delta","12/30/2018","2018-12-01",29,"Saturday",424.8,1
"2995","Delta","12/31/2018","2018-11-18",43,"Sunday",364.8,1
"2996","Delta","12/31/2018","2018-11-19",42,"Monday",364.8,1
"2997","Delta","12/31/2018","2018-11-20",41,"Tuesday",369.8,1
"2998","Delta","12/31/2018","2018-11-21",40,"Wednesday",364.8,1
"2999","Delta","12/31/2018","2018-11-22",39,"Thursday",364.8,1
"3000","Delta","12/31/2018","2018-11-26",35,"Monday",364.8,1
"3001","Delta","12/31/2018","2018-11-27",34,"Tuesday",364.8,1
"3002","Delta","12/31/2018","2018-11-28",33,"Wednesday",364.8,1
"3003","Delta","12/31/2018","2018-11-30",31,"Friday",364.8,1
"3004","JetBlue Airways","01/01/2019","2018-11-18",44,"Sunday",407.5,1
"3005","JetBlue Airways","01/01/2019","2018-11-19",43,"Monday",407.5,1
"3006","JetBlue Airways","01/01/2019","2018-11-24",38,"Saturday",361.5,1
"3007","JetBlue Airways","01/01/2019","2018-11-25",37,"Sunday",361.5,1
"3008","JetBlue Airways","01/01/2019","2018-11-26",36,"Monday",361.5,1
"3009","JetBlue Airways","01/01/2019","2018-11-27",35,"Tuesday",407.5,1
"3010","JetBlue Airways","01/01/2019","2018-11-28",34,"Wednesday",361.5,1
"3011","JetBlue Airways","01/01/2019","2018-11-29",33,"Thursday",361.5,1
"3012","JetBlue Airways","01/01/2019","2018-11-30",32,"Friday",361.5,1
"3013","JetBlue Airways","01/01/2019","2018-12-01",31,"Saturday",361.5,1
"3014","JetBlue Airways","01/02/2019","2018-11-18",45,"Sunday",281.2,1
"3015","JetBlue Airways","01/02/2019","2018-11-19",44,"Monday",361.5,1
"3016","JetBlue Airways","01/02/2019","2018-11-20",43,"Tuesday",281.2,1
"3017","JetBlue Airways","01/02/2019","2018-11-22",41,"Thursday",407.5,1
"3018","JetBlue Airways","01/02/2019","2018-11-23",40,"Friday",361.5,1
"3019","JetBlue Airways","01/02/2019","2018-11-24",39,"Saturday",361.5,1
"3020","JetBlue Airways","01/02/2019","2018-11-27",36,"Tuesday",281.2,1
"3021","JetBlue Airways","01/02/2019","2018-11-28",35,"Wednesday",281.2,1
"3022","JetBlue Airways","01/02/2019","2018-11-29",34,"Thursday",361.5,1
"3023","JetBlue Airways","01/02/2019","2018-12-01",32,"Saturday",407.5,1
"3024","JetBlue Airways","01/03/2019","2018-11-18",46,"Sunday",281.2,1
"3025","JetBlue Airways","01/03/2019","2018-11-19",45,"Monday",246.2,1
"3026","JetBlue Airways","01/03/2019","2018-11-20",44,"Tuesday",246.2,1
"3027","JetBlue Airways","01/03/2019","2018-11-21",43,"Wednesday",281.2,1
"3028","JetBlue Airways","01/03/2019","2018-11-22",42,"Thursday",281.2,1
"3029","JetBlue Airways","01/03/2019","2018-11-23",41,"Friday",281.2,1
"3030","JetBlue Airways","01/03/2019","2018-11-25",39,"Sunday",346.4,1
"3031","JetBlue Airways","01/03/2019","2018-11-26",38,"Monday",346.4,1
"3032","JetBlue Airways","01/03/2019","2018-11-27",37,"Tuesday",281.2,1
"3033","JetBlue Airways","01/03/2019","2018-11-28",36,"Wednesday",346.4,1
"3034","JetBlue Airways","01/03/2019","2018-11-30",34,"Friday",346.4,1
"3035","JetBlue Airways","01/03/2019","2018-12-01",33,"Saturday",281.2,1
"3036","JetBlue Airways","01/04/2019","2018-11-20",45,"Tuesday",246.2,1
"3037","JetBlue Airways","01/04/2019","2018-11-22",43,"Thursday",210.21,1
"3038","JetBlue Airways","01/04/2019","2018-11-23",42,"Friday",246.2,1
"3039","JetBlue Airways","01/04/2019","2018-11-24",41,"Saturday",281.2,1
"3040","JetBlue Airways","01/04/2019","2018-11-25",40,"Sunday",281.2,1
"3041","JetBlue Airways","01/04/2019","2018-11-26",39,"Monday",281.2,1
"3042","JetBlue Airways","01/04/2019","2018-11-27",38,"Tuesday",281.2,1
"3043","JetBlue Airways","01/04/2019","2018-11-28",37,"Wednesday",281.2,1
"3044","JetBlue Airways","01/04/2019","2018-11-30",35,"Friday",281.2,1
"3045","JetBlue Airways","01/04/2019","2018-12-01",34,"Saturday",246.2,1
"3046","JetBlue Airways","01/05/2019","2018-11-19",47,"Monday",246.2,1
"3047","JetBlue Airways","01/05/2019","2018-11-20",46,"Tuesday",246.2,1
"3048","JetBlue Airways","01/05/2019","2018-11-21",45,"Wednesday",148.2,1
"3049","JetBlue Airways","01/05/2019","2018-11-23",43,"Friday",281.2,1
